,Unnamed: 0,Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Audience_imdb_rating,Audience_imdb_count,Directors,Authors,Actors_rotten,production_company,Critics_rotten_rating,Critic_rotten_count,Audience_rotten_rating,Audience_rotten_count
977,46239,27437923,/m/0c03cl_,The Run of the Country,1995,,109.0,['English Language'],"['United States of America', 'Ireland']","['Romance Film', 'Drama']",6.2,443,"Peter Yates, Toby Yates",Shane Connaughton,"Albert Finney, Matt Keeslar, Victoria Smurfit, Anthony Brophy, David Kelly, Dearbhla Molloy, Carole Nimmons, Vinnie McCabe, Trevor Clarke, Kevin Murphy, Michael O'Reilly, P.J. Brady, Miche Doherty, Declan Mulholland, Paddy McGuinness, Dawn Bradfield, Christy Mahon, Pat Kinevane, Joe Hanley, Maureen Dow, Eileen Ward, Thoams Lappin, Robin Hines, Antoine Byrne, Seamus O'Rourke, Joan Sheehy, Noel Smith, Hugh B. O'Brien, Aine Ni Mhuiri, Sissy Connolly, Mary Reilly",Sony Pictures Home Entertainment,50.0,8.0,78.0,945.0
978,46265,4845241,/m/0cqnss,The Music Man,1962,,151.0,['English Language'],['United States of America'],"['Romance Film', 'Musical', 'Family Film', 'Comedy']",7.7,18732,Morton DaCosta,Marion Hargrove,"Robert Preston, Shirley Jones, Paul Ford, Buddy Hackett, Hermione Gingold, Pert Kelton, Timmy Everett, Susan Luckey, Ron Howard, Harry Hickox, Ewart Dunlop, Oliver Hix, Jacey Squires, Olin Britt, Charles Lane, Mary Wickes, The Buffalo Bills, Monique Vermont, Ronnie Dapo, Jesslyn Fax, Patty Lee Hilka, Garry Potter, Delos Jewkes, Ray Kellogg, William Fawcett, Rance Howard, Peggy Mondo, Roy Dean, David Swain, Arthur Mills, Max Showalter, Rand Barker, Jeannine Burnier, Shirley Claire, Natalie Core, Therese Lyon, Penelope Martin, Barbara Pepper, Anne Loos, Peggy Wynne, Hank Worden, Milton Parsons, Natalie Masters, Percy Helton",Warner Bros. Pictures,94.0,17.0,85.0,30549.0
979,46335,75268,/m/0j_x5,The Ox-Bow Incident,1943,,75.0,['English Language'],['United States of America'],"['Black-and-white', 'Action/Adventure', 'Western', 'Drama', 'Film adaptation', 'Action']",8.0,24528,William Wellman,Lamar Trotti,"Henry Fonda, Dana Andrews, Anthony Quinn, Mary Beth Hughes, William Eythe, Harry Morgan, Jane Darwell, Matt Briggs, Harry Davenport, Frank Conroy, Marc Lawrence, Victor Kilian, Paul Hurst, Chris-Pin Martin, Ted North, Frank Orth, George Meeker, Almira Sessions, Margaret Hamilton, Dick Rich, Francis Ford, Stanley Andrews, William 'Billy' Benedict, Rondo Hatton, Paul E. Burns, Leigh Whipper, George Lloyd, George Chandler, Hank Bell, Forrest Dillon, George Plues, Willard Robertson, Tom London, Don House, Dan Dix, Ben Watson, Walter Robbins, Frank McGrath, Cap Anderson, Ed Richard, C.E. Anderson, Tex Cooper, Clint Sharp, Larry Dods, Tex Driscoll",20th Century Fox Film Corporat,91.0,22.0,91.0,5120.0
980,46349,1297472,/m/04qw17,Vera Drake,2004,12941817.0,125.0,['English Language'],['United Kingdom'],"['Social problem film', 'Period piece', 'Drama']",7.6,26485,Mike Leigh,Mike Leigh,"Imelda Staunton, Philip Davis, Peter Wight, Daniel Mays, Alex Kelly, Eddie Marsan, Ruth Sheen, Heather Craney, Adrian Scarborough, Sally Hawkins, Helen Coker, Martin Savage, Sinead Matthews, Alan Corduner, Lesley Sharp, Jim Broadbent, Fenella Woolgar, Lesley Manville, Sandra Voe, Liz White, Elizabeth Berrington, Emma Amos, Richard Graham, Anna Keaveney, Simon Chandler, Sam Troughton, Marion Bailey, Chris O'Dowd, Sid Mitchell, Leo Bill, Gerard Monaco, Tilly Vosburgh, Alan Williams, Heather Cameron, Billie Cook, Billy Seymour, Nina Fry, Lauren Holden, Joanna Griffiths, Wendy Nottingham, Nicky Henson, Angie Wallis, Judith Scott, Vinette Robinson, Rosie Cavaliero, Anthony O'Donnell, Lucy Pleasence, Tracy O'Flaherty, Tom Ellis, Robert Putt, Craig Conway, Jake Wood, Michael Gunn, Paul Jesson, Paul Raffield, Philip Childs, Jeffry Wickham, Nicholas Jones, Stephan Dunbar, Angela Curran, Jane Wood, Eileen Davies, Nick Bicat",New Line Cinema,92.0,160.0,84.0,11619.0
981,46388,3778721,/m/09_j64,All Fall Down,1962,,111.0,['English Language'],['United States of America'],['Drama'],6.8,2289,John Frankenheimer,William Inge,"Warren Beatty, Eva Marie Saint, Karl Malden, Angela Lansbury, Brandon De Wilde, Constance Ford, Barbara Baxley, Evans Evans, Jennifer Howard, Madame Spivy, Albert Paulsen, Henry Kulky, Colette Jackson, Carol Kelly, Paul Bryar, Robert Sorrells",MGM,40.0,5.0,50.0,208.0
982,46477,9322577,/m/0284kmk,Bedlam,1946,,79.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Drama']",6.8,4303,Mark Robson,"Mark Robson, Val Lewton","Boris Karloff, Anna Lee, Billy House, Jason Robards Sr., Jason Robards Sr., Glenn Vernon, Joan Newton, Richard Fraser, Ian Wolfe, Leyland Hodgson, Elizabeth Russell, Polly Bailey, John Beck, Robert Clarke, Ellen Corby, Bruce Edwards, George Holmes, Skelton Knaggs, Donna Lee, Nan Leslie, James Logan, John Meredith, Tommy Noonan, Frank Pharr, Victor Travers, Lawrence Wheat, John W. Goldsworthy, Harry Harvey, John Ince",RKO Pictures,89.0,18.0,52.0,1676.0
983,46606,1934924,/m/0678hm,Where the Sidewalk Ends,1950,,95.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Crime Drama', 'Black-and-white', 'Drama', 'Crime Thriller', 'Film noir']",7.6,9718,Otto Preminger,"Ben Hecht, Frank P. Rosenberg, Victor Trivas, Robert Kent","Dana Andrews, Gene Tierney, Gary Merrill, Craig Stevens, Bert Freed, Tom Tully, Karl Malden, Ruth Donnelly, Harry von Zell, Robert Simon, Robert F. Simon, Don Appell, Neville Brand, Grace Mills, Lou Krugman, David McMahon, David Wolfe, Steve Roberts, Phil Tully, Ian MacDonald, John Close, John McGuire, Lou Nova, Oleg Cassini, Louise Lorimer, Lester Sharpe, Chili Williams, Robert Foulk, Eda Reiss Merin, Mack Williams, Duke Watson, Clancy Cooper, Robert Evans, Joseph Granby, Harry Brooks, Anthony George, Wanda Smith, Tony Barr, Shirley Tegge, Peggy O'Connor, Milton Gowman, Lee MacGregor, Charles Flynn, Larry Thompson, Ralph Peters, Robert B. Williams, John Marshall, Clarence Straight, Robert Patten, Louise Lane, Kathleen Hughes, John Trebach, Barry Brooks, Herbert C. Lytton, Fred Graham",20th Century Fox,100.0,15.0,87.0,1486.0
984,46635,43849,/m/0b_5d,The Apartment,1960,24600000.0,125.0,['English Language'],['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Workplace Comedy', 'Black-and-white', 'Drama', 'Comedy', 'Romance Film']",8.3,191337,Billy Wilder,"Billy Wilder, I.A.L. Diamond","Jack Lemmon, Shirley MacLaine, Fred MacMurray, Ray Walston, Jack Kruschen, Joan Shawlee, David Lewis, Edie Adams, Hope Holiday, Johnny Seven, Naomi Stevens, Francis Lax, Joyce Jameson, Willard Waterman, David White, Benny Burt, Hal Smith, Dorothy Abbott",United Artists,93.0,71.0,94.0,38188.0
985,46636,17475674,/m/047pw6y,On a Clear Day You Can See Forever,1970,14000000.0,129.0,['English Language'],['United States of America'],"['Romantic comedy', 'Musical comedy', 'Musical', 'Fantasy', 'Comedy', 'Drama', 'Romance Film']",6.3,4154,Vincente Minnelli,Alan Jay Lerner,"Barbra Streisand, Yves Montand, Bob Newhart, Jack Nicholson, Larry Blyden, Simon Oakland, John Richardson, Pamela Brown, Irene Handl, Roy Kinnear, Peter Crowcroft, Byron Webster, Mabel Albertson, Laurie Main, Kermit Murdock, Elaine Giftos, John Le Mesurier, Angela Pringle, Leon Ames, Paul Camen, George N. Neise, Tony Colti, Jeannie Berlin",Paramount Pictures,100.0,10.0,74.0,3604.0
986,46731,2421467,/m/07bxqz,Radio Days,1987,,88.0,['English Language'],['United States of America'],"['Ensemble Film', 'Indie', 'Period piece', 'Coming of age', 'Comedy', 'Drama', 'Domestic Comedy']",7.4,35389,Woody Allen,Woody Allen,"Mia Farrow, Seth Green, Michael Tucker (I), Julie Kavner, Leah Carrey, Josh Mostel, William Magerman, Renee Lippin, Dianne Wiest, Jeff Daniels, Wallace Shawn, Diane Keaton, Joy Newman, Julie Kurnitz, David Warrilow, Kenneth Mars, Danny Aiello, Gina DeAngelis, Tony Roberts, Guy LeBow, Marc Colner, Richard Portnow, Roger Hammer, Mike Starr, Paul Herman, Don Pardo, Martin Rosenblatt, Helen Miller, Danielle Ferland, Michael Murray, William Flanagan, Hy Anzell, Judith Malina, Fletcher Farrow Previn, Oliver Block, Maurice Toueg, Sal Tuminello, Rebecca Nickels, Mindy Morgenstern, David Mosberg, Ross Morgenstern, Andrew B. Clark, Lee Erwin, Terry Lee Swarts, Margaret Thomson, Tito Puente, Denise Dummont, Dimitri Vassilopoulos, Larry David, Rebecca Schaeffer, Belle Berger, Brian Mannain, Stan Burns, Stanley Burns, Todd Field, Peter Lombard, Martin Sherman, Crystal Field, Maurice Shrog, Roberta Bennett, Joel Eidelsberg, Peter Castellotti, Shelley Delaney, Dwight Weist, Ken Levinsky, Ray Marchica, J.R. Horne, Kuno Sponholtz, Henry Yuk, Sydney Blake, Kitty Carlisle Hart, Robert Joy, Henry Cowen, Philip Shultz, Greg Gerard, David Cale, Ira Wheeler, Hannah Rabinowitz, Ruby Payne, Edward S. Kotkin, Jackie Safra, Paul Berman, Jaqui Safra, Ivan Kronenfeld, Frank O'Brien, Yolanda Childress, Artie Butler, Mercedes Ruehl, Bruce Jarchow, Barbara Gallo, Jane Jarvis, Gregg Almquist, Liz Vochecowizc, Jackson Beck, Wendell Craig, Ken Roberts (II), Norman Rose, Kenneth Welsh, Woody Allen",MGM,90.0,29.0,84.0,11362.0
987,46773,3591767,/m/09njsx,Terror by Night,1946,,60.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Detective fiction', 'Detective', 'Black-and-white', 'Mystery', 'Drama', 'Film adaptation', 'Crime Thriller']",6.7,6703,"Roy William Neill, Frank R. Strayer",Frank Gruber,"Basil Rathbone, Nigel Bruce, Alan Mowbray, Dennis Hoey, Renee Godfrey, Mary Forbes, Billy Bevan, Frederic Worlock, Leyland Hodgson, Geoffrey Steele, Boyd Davis, Janet Murdoch, Skelton Knaggs, Gerald Hamer, Harry Cording, Colin Kenny, Charles Knight, Bobby Wissler",Focus Film Entertainment,75.0,8.0,63.0,587.0
988,46812,261364,/m/01mshx,Agent Cody Banks,2003,58795814.0,102.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Crime Fiction', 'Adventure', ""Children's/Family"", 'Action/Adventure', ""Children's"", 'Comedy', 'Family Film', 'Action', 'Romance Film', 'Family-Oriented Adventure', 'Spy']",5.1,36466,Harald Zwart,"Jeffrey Jurgensen, Ashley Edward Miller, Zack Stentz, Scott Alexander, Larry Karaszewski","Frankie Muniz, Hilary Duff, Angie Harmon, Keith David, Cynthia Stevenson, Arnold Vosloo, Daniel Roebuck, Ian McShane, Darrell Hammond, Martin Donovan, Connor Widdows, Marc Shelton, Martin Henderson, Judge Reinhold, Chris Gauthier, Harry Van Gorkum, Eliza Norbury, Justin Kalvari, Saul Kalvari, Andy Thompson, Andrew Johnston, Benjamin Ratner, Stephen E. Miller, Miriam Smith, Alexandra Purvis, Chad Krowchuk, Jeffrey Ballard, Shayn Solberg, Anthony Quao, Deejay Jackson, Peter New, Jared Van Snellenberg, Natalie Sellers, Noel Fisher, Andrew Francis, Branden Nadon, Jessica Harmon, Hayley Bouey, Chang Tseng, Michael Cromien, Dan Zukovic, Fiona Hogan, Eric Keenleyside, Scott Swanson, Terence Kelly, Gary Peterman, Xantha Radley, Prevail, Alex Diakun, Lisa Calder, A.C. Peterson, Moneca Delain, Sonja Bakker, Ty Olsson, Forbes Angus, Lorena Gale, Tyler Boissonnault, Annabel Kershaw, Gail Worobets",Metro-Goldwyn-Mayer (MGM),38.0,104.0,32.0,418349.0
989,46854,73366,/m/0jq14,The Band Wagon,1953,5700000.0,112.0,['English Language'],['United States of America'],"['Backstage Musical', 'Musical', 'Comedy', 'Musical comedy']",7.4,12199,Vincente Minnelli,"Adolph Green, Betty Comden","Fred Astaire, Cyd Charisse, Jack Buchanan, Nanette Fabray, Oscar Levant, James Mitchell, Robert Gist, Thurston Hall, Ava Gardner, Leroy Daniels, Jack Tesler, John Lupton, Owen McGiveney, Sam Hearn, Herb Vigran, Emory Parnell, Ernie Anderson, Frank J. Scannell, Stuart Wilson, Roy Engel, Al Hill, Paul Bradley, Bobby Watson, Lotte Stein, Smoki Whitfield, Richard Alexander, Al Ferguson, Betty Farrington, Bess Flowers, Julie Newmar, Dee Turnell, Elynne Ray, Peggy Murray, Judy Landon, Jimmy Thompson, Bert May",MGM Home Entertainment,100.0,18.0,82.0,4688.0
990,46901,5348143,/m/0dgrqg,Half Nelson,2006,4660481.0,106.0,['English Language'],['United States of America'],"['Drama', 'Social problem film']",7.1,90559,Ryan Fleck,"Anna Boden, Ryan Fleck","Ryan Gosling, Shareeka Epps, Anthony Mackie, Monique Gabriela Cumen, Karen Chilton, Tina Holmes, Tristan Wilds, Nathan Corbet, Collins Pennie, Deborah Rush, Jay O. Sanders, Bryce Silver, Sebastian Sozzi, Nicole Vicius, Stephanie Bast, Thaddeus Daniels, Deidre Goodwin, Susan Kerner, Adepero Oduye, Christopher Williamson",ThinkFilm,90.0,157.0,83.0,56558.0
991,46976,6686041,/m/0gh748,Forever Strong,2008,,112.0,['English Language'],['United States of America'],"['Sports', 'Family Drama', 'Drama']",7.1,11036,Ryan Little,David Pliler,"Sean Faris, Penn Badgley, Sean Astin, Gary Cole, Neal McDonough, Arielle Kebbel, Julie Warner, Eliot Benjamin, Michael J. Pagan, Nathan West, Max Kasch, Tyler Kain, John Kepa Kruse, Jeremy Earl, Junior Salt, Jeremy Isaiah Earl, Larry Bagby, K. Danor Gerald, Leroy Teo, Leroy ""Big Budda"" Teo, Andrew Roach, William Rubio, Teddi Siddall Cole, Teddi Siddall, Olesya Rulin, Elizabeth Hansen, Joey Miyashima, Lauren McNight, Jimmy Chunga, Laurn McNight, Brian Peck, Dave Fox, David Fox, Taylor Bateman, Matthew Flynn Bellows, Maclain Nelson, Britani Bateman, Mark Ormsby, Mark Numbers, Haloti Liavaa, Larry Gelwix, Dean Grace, Mike Laws, Rick Spencer, Irene Santiago, Alema Harrington, Devin Wolfe, Steven Luna, Steven Tyndall, Yolanda Wood, Peter Tuiaki, Johnathan Law, Ivan R. Bird, Shareece Pfeiffer, Kirster Wunderlich, James Airhart, Dave Anderson, Peter ""Hollywood"" Black, David Cole, Nathan Herrscher, Ben Hill, Cameron Kiser, Trevor King, Scott Nielsen, Colton Phippen, David Root, Ryan Roundy, Andrew Swingle, Jorge Portal, Sam Thorley, Fau Tuuanaiaou, Robert ""Lopeti"" Wolframm",Crane Movie Company,29.0,21.0,75.0,9885.0
992,47067,686022,/m/032xx4,Wolf,1994,131002597.0,125.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Supernatural']",6.3,59337,Mike Nichols,"Jim Harrison, Wesley Strick","Jack Nicholson, Michelle Pfeiffer, James Spader, Kate Nelligan, Richard Jenkins, Christopher Plummer, Eileen Atkins, David Hyde Pierce, Om Puri, Ron Rifkin, Prunella Scales, Brian Markinson, Ellen Lewis, Juliet Taylor, Shirin Devrim, Peter Gerety, Bradford English, Kirby Mitchell, Madhur Jaffrey, William Hill, Cynthia O'Neal, Eva Rodriguez, Allison Janney, Tom Oppenheim, Starletta DuPois, Thomas F. Duffy, Star Jasper, Michelle Hurd, John Hackett, Stewart J. Zully, David Schwimmer, Marvin Chatinover, Christopher Birt, Howard Erskine, Lane Garrison, Irene Forrest, Tim Thomas, Joanna Sanchez, Kaity Tong, Jose Soto, Van Baily, Lisa Emery, Lia Chang, James Saito, Oz Perkins, Leigh Carlson, Max Weitzenhoffer, Dwayne McClary, Michael Raynor, Jennifer Nicholson, Arthur Rochester, Jack Nesbit, Dale Kasman, Jeffrey Allen O'Den, Neil Machlis, Kenneth Ebling",Columbia Pictures,60.0,53.0,42.0,44470.0
993,47069,17519548,/m/047bh39,Take Me Out to the Ball Game,1949,4000000.0,93.0,['English Language'],['United States of America'],"['Romantic comedy', 'Sports', 'Romance Film', 'Comedy', 'Musical']",6.7,4008,Busby Berkeley,"Harry Tugend, George Wells, Harry Crane","Frank Sinatra, Gene Kelly, Esther Williams, Betty Garrett, Edward Arnold, Jules Munshin, Richard Lane, Tom Dugan, Murray Alper, Wilton Graff, Mack Gray, The Blackburn Twins, Charles Regan, Sol (Saul) Gorss, Douglas Fowley, Edna M. Harris, Eddie Parkes, Ramon Blackburn, Royce Blackburn, James Burke, Gordon Jones, Jack Bruce, John Burger, Aaron Phillips, Eddie Cutler, Ellsworth Blake, Harry Allen, Joseph Anthony Roach, Hubie Kerns Sr., Peter Kooy, Robert Simpson, Richard Landry, Jack Boyle, Richard Beavers, Virginia Bates, Joi Lansing, Mitchell Lewis, Esther Michaelson, Almira Sessions, Isabel O'Madigan, Gil Perkins, Esther Michelson, Robert Stephenson, Charles Sullivan, Edna M. Harris, Frank J. Scannell, Henry Kulky, Dorothy Abbott, Jackie Jackson, Si Jenks, Jack Rice, Edward Cassidy, Dick Wessel, Sally Forrest",MGM Home Entertainment,93.0,15.0,70.0,4442.0
994,47076,240376,/m/01jw83,Only When I Laugh,1981,25524778.0,120.0,['English Language'],['United States of America'],"['Family Drama', 'Comedy-drama']",6.4,1588,"Glenn Jordan, Vernon Lawrence","Neil Simon, Eric Chappell","Marsha Mason, Kristy McNichol, James Coco, Joan Hackett, Kevin Bacon, David Dukes, John Bennett Perry, Guy Boyd, Ed Moore, Byron Webster, Peter Coffield, Mark Schubb, Ellen LaGamba, Venida Evans, Nancy Nagler, Dan Monahan, Michael Ross, Tom Ormeny, Ken Weisbrath, Henry Olek, Jane Atkins, Ron Levine, Rebecca Stanley, Nick LaPadula, Phillip Lindsay, Birdie M. Hale, Wayne Framson, John Vargas",Sony Pictures Entertainment,57.0,7.0,42.0,714.0
995,47120,3716313,/m/09wxb_,Bela Lugosi Meets a Brooklyn Gorilla,1952,,74.0,['English Language'],['United States of America'],"['Parody', 'Science Fiction', 'Adventure', 'Adventure Comedy', 'Comedy', 'Comedy of Errors']",3.7,2575,William Beaudine,"Edmond Seward, Leo ""Ukie"" Sherin","Bela Lugosi, Duke Mitchell, Sammy Petrillo, Charlita, Muriel Landers, Al Kikume, Mickey Simpson, Milton Newberger, Martin Garralaga, Ramona The Chimp, Ray ""Crash"" Corrigan",Real Art,29.0,7.0,16.0,216.0
996,47138,26779875,/m/08nbyvf,You Again,2010,32005248.0,105.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Slapstick']",5.7,53738,Andy Fickman,Moe Jelline,"Kristen Bell, Jamie Lee Curtis, Sigourney Weaver, Odette Annable, Victor Garber, Betty White, James Wolk, Kristin Chenoweth, Sean Wing, Kyle Bornheimer, Billy Unger, Christine Lakin, Meagan Holder, Patrick Duffy, Anna White, Brytni Sarpy, Gelsey Mahanes, Tammy To, Mimi Karsh, Amye Wilmes, Reginald VelJohnson, Henry G. Sanders, Shanola Hampton, Jenna Leigh Green, Christopher Khai, Ashley Fink, Paul Nygro, Daryl Hall, John Oates, T-Bone Wolk, T-Bone Wolk, Mike Braun, Mike Braun, Charlie Dechant, Zev Katz, Eliot Lewis, Zev Katz, Lisa Valenzuela, Eliot Lewis, L.J. Benet, Amy Reiss, Chambers Stevens, Coby McLaughlin, Coby Ryan McLaughlin, Brittany Wilkinson, Anne Winfree, Catherine Bach, Stacy Keanan, Elwin 'Chopper' David",Touchstone Pictures,19.0,95.0,43.0,59548.0
997,47148,931950,/m/03r591,Cocoon: The Return,1988,18924919.0,116.0,['English Language'],['United States of America'],"['Drama', 'Science Fiction', 'Comedy-drama']",5.4,17100,Daniel Petrie Sr.,"Stephen McPherson, Daniel Petrie Sr., Elizabeth Bradley","Don Ameche, Wilford Brimley, Hume Cronyn, Jack Gilford, Steve Guttenberg, Jessica Tandy, Courteney Cox, Barret Oliver, Maureen Stapleton, Elaine Stritch, Gwen Verdon, Tahnee Welch, Tyrone Power III, Brian Dennehy, Mike Nomad, Herta Ware, Linda Harrison, Tyrone Power Jr., Brian C. Smith, Fred Buch, Wendy J. Cooke, Harold Bergman, Glenn Scherer, Tom Kouchalakos, Iris Acker, Will Marchetti, Shelley Spurlock, Bill Wohrman, Jay Smith, Tony Vila Jr., Brian Andrews, Jack McDermott, Darcy Shean, Barrie Mizerski, Madeline Lee, Mal Jones, Patricia Rainier, Richard Jasen, Patricia Winters, Rachel Renick, Glenn L. Robbins, Bruce McLaughlin, Buddy Reynolds, Madeleine Lee Gilford, Carlos González, Kevin Corrigan, Robert Gwaltney, Robert Short, Alan Jordan, Fritz Dominique, Ted Milford, Chris Fuxa, David Easton, Matt Ford, Ryan Szurgot, Anthony Finazzo, Kelly Jasen, Carlos González, Stephanie Oldziej, Priscilla Ashley Behne",Fox,33.0,12.0,35.0,19489.0
998,47226,2093510,/m/06lp7t,The Dream Team,1989,28890240.0,113.0,['English Language'],['United States of America'],"['Parody', 'Screwball comedy', 'Cult', 'Satire', 'Comedy', 'Slapstick']",6.5,16099,Howard Zieff,"Jon Connolly, David Loucka, John Connolly","Michael Keaton, Christopher Lloyd, Peter Boyle, Stephen Furst, Dennis Boutsikaris, Lorraine Bracco, Milo O'Shea, Philip Bosco, James Remar, Jack Gilpin, Macintyre Dixon, Michael Lembeck, J.R. Zimmerman, Maxine Miller, Kay Hawtry, Patricia Idlette, Ellen Maguire, John Liddle, Frierson Family Singers, Dwayne McLean, Chick Roberts, Nicholas Pasco, Jack Duffy, Brad Sullivan, Larry Pine, Kenneth Raybourne, Alphonsus E. Platt, Harold Surratt, Robert Weil, Janet Feindel, Tico Wells, Ted Simonett, Barry Flatman, Bruce Hunter, John Stocker, Lizbeth MacKay, Olivia Horton, Richard Fitzpatrick, Jack Jessop, Ron James, Wayne Tippit, Dennis Parlato, Eric Fink, Freda Foh Shen, A. Frank Ruffo, Michael Copeman, Donna Hanover, Victor Ertmanis, Greg Beresford, Cynthia Belliveau, Stewart Bick, James O'Regan, Dick Callahan, Shelley Goldstein, Jihmi Kennedy, Marty Waldman, Michelyn Emelle, Michael Beatty, Jane Luk, Marilyn Peppiatt, Myra Fried, Max Haines, Henry Gomez, Al Therrien, Don Saunders, Patricia Carroll Brown",MCA Universal Home Video,57.0,14.0,61.0,8275.0
