,Movie_name,Movie_release_date,Success_indicator
9862,Siberia,2018,-1.4814834007537603
9866,Pilgrimage,2017,-0.13338782971112428
9879,"Batman: The Long Halloween, Part One",2021,1.6423856067485028
9881,Lying and Stealing,2019,-0.6565439743073371
9883,Skyscraper,2018,-0.03720091005205653
9887,Killing Season,2013,-1.031171958520495
9898,Crawl,2019,-0.41783788074887496
9899,Apollo 11,2019,1.1178050026979551
9900,Stuber,2019,-0.29898960676955516
9901,Thoroughbreds,2018,-0.5145758671017016
9902,The Saint,2017,-0.8371440763184523
9903,The Humanity Bureau,2017,-1.3964635676403925
9904,LEGO® Scooby-Doo! Blowout Beach Bash,2017,0.6211387646277181
9905,Camp Cool Kids,2017,-0.9745147517484998
9906,Pacific Rim,2013,0.5478284796437602
9907,Monsters University,2013,1.239477591559116
9908,The Heat,2013,0.03145382153671608
9925,Framed by My Husband,2021,-0.30012677936947413
9926,I See You,2020,0.14905292005660958
9934,Amy,2015,0.17575088282561613
9935,Scooby-Doo! and KISS: Rock and Roll Mystery,2015,1.9398762120400397
9936,The Gallows,2015,-1.2366541502634558
9943,Fear Street: 1978,2021,0.7921417593967883
9945,Shark Beach With Chris Hemsworth,2021,0.1336696429329842
9946,Waves,2020,0.05093755863506294
9947,Mamma Mia! Here We Go Again,2018,0.5764151356817407
9948,6 Days,2017,-0.7061612618563763
9949,Magic Mike XXL,2015,-0.40214763930853414
9950,Containment,2015,0.6418400176660142
9951,Dawn of the Planet of the Apes,2014,1.3257705657971375
9952,Enemy,2014,-0.23072732682710984
9965,The Sea Beast,2022,1.0903099134466285
9966,The Wonderful Summer of Mickey Mouse,2022,-0.28561616861969563
9967,Marvel Studios Assembled: The Making of Doctor Strange in the Multiverse of Madness,2022,0.9862285666572796
9970,Space Jam: A New Legacy,2021,-0.0006816402403607702
9971,Black Widow,2021,0.6700664320282141
9972,Next-Door Nightmare,2021,-0.6131789080631286
9973,Booksmart,2019,-0.1369725250325073
9975,Central Intelligence,2016,-0.11802817878587257
9977,Mower Minions,2016,0.9143732862531487
9978,Europa Report,2013,-0.2639618450858312
9996,"The Simpsons: The Good, the Bart, and the Loki",2021,1.021868872518519
9998,Mike and Dave Need Wedding Dates,2016,-0.5501805788252105
9999,Robot Overlords,2016,-1.3697536842067004
10005,Thor: Love and Thunder,2022,0.7495443069164308
10006,The Time Capsule,2022,0.2982702988871723
10008,Girl in the Picture,2022,1.027272155999387
10009,"Hello, Goodbye, and Everything in Between",2022,0.2791170008339904
10010,The Vault,2021,-0.22265669323084647
10011,Why Women Cheat,2021,-2.5001692191702567
10014,A Model Kidnapping,2019,0.045925428315779504
10015,Spider-Man: Homecoming,2017,1.6410403570149206
10018,It Comes at Night,2017,-0.8252735720983906
10027,Memory,2022,-0.16320987966413703
10028,11th Hour Cleaning,2022,-0.7085424226683388
10030,Ant-Man and the Wasp,2018,0.9239196044907194
10033,Joseph and Mary,2016,-0.0815195150860194
10034,Contracted: Phase II,2015,-0.28959231764165455
10035,Stuck in Love,2013,0.04666144013719953
10045,Minions: The Rise of Gru,2022,1.5310843331414423
10046,After,2019,0.03386732881380866
10048,Singularity,2018,-1.3969540130521407
10049,The Anomaly,2014,0.26781414589976293
10050,This Is the End,2013,-0.39346436324865897
10051,Man of Tai Chi,2013,-0.7437038901670321
10060,Hamilton,2020,2.0213876145435754
10065,The Lone Ranger,2013,-0.1943473055753483
10085,The Tomorrow War,2021,0.36168594422335093
10086,Fear Street: 1994,2021,0.3989916288994962
10088,Red Shoes and the Seven Dwarfs,2020,0.2906900865689304
10089,The Personal History of David Copperfield,2020,-0.4412995413875198
10090,Escape Plan: The Extractors,2019,-1.113353114429541
10101,There Are No Saints,2022,-0.8489007880939528
10102,The Exorcism of God,2022,0.12083877478142219
10104,Code Name Banshee,2022,-0.10858565881163015
10105,Hot Seat,2022,-0.055462327342859497
10107,Sinjar,2022,0.23401255943179047
10108,Persuasion,2022,0.043577340862862524
10109,Escape Room: Tournament of Champions,2021,-0.2627241205386436
10110,Werewolves Within,2021,-0.6893651446191918
10111,Zog and the Flying Doctors,2021,0.12772449623703677
10113,The Informer,2020,-0.4599404979466294
10114,Strangers on a Train,2020,0.22875143157966715
10115,Spider-Man: Far From Home,2019,2.073407737909758
10116,Terminator Genisys,2015,0.022918938227328656
10117,Ooops! Noah Is Gone...,2015,-0.5760127407249926
10140,The Black Phone,2022,0.5188386238959978
10143,America: The Motion Picture,2021,0.8460253961118418
10144,We Bare Bears: The Movie,2020,0.9014097406310905
10146,2:22,2017,-0.7404648416764841
10147,A Stork's Journey,2017,-0.14919370277165586
10148,The BFG,2016,-0.2640123194948197
10149,The Legend of Tarzan,2016,-0.15744727096438949
10150,Assault on Wall Street,2013,0.03279397842156678
10162,H.P. Lovecraft's Witch House,2022,-0.2898341938041593
10167,Escape Plan 2: Hades,2018,-1.2271311503609177
10168,Uncle Drew,2018,-0.2679886862224152
10171,Okja,2017,0.5425660660282657
10172,Lady Macbeth,2017,-0.3955250925993421
10182,Dark Cloud,2022,0.05869359623044982
10183,Ripper Untold,2021,-0.07779325622347905
10184,The Other Side of Heaven 2: Fire of Faith,2019,0.12691099919674076
10185,Euphoria,2019,0.19576731503083028
10186,In Fabric,2019,-0.0019814218554073393
10187,Hotel Transylvania 3: Summer Vacation,2018,0.6980646075263679
10188,Sicario: Day of the Soldado,2018,-0.101815969333508
10189,Adrift,2018,-0.13451027921844094
10191,The Domestics,2018,-0.20148243324493958
10192,Tom and Jerry: Willy Wonka and the Chocolate Factory,2017,0.6426930990007492
10193,A Million Ways to Die in the West,2014,-0.585180562797093
10204,Chip and Potato: Chip's Holiday,2022,-0.042613477000120525
10205,Annabelle Comes Home,2019,-0.1191137166893731
10206,Yesterday,2019,-0.19725654515916358
10209,Jungle,2017,-0.4038232826092002
10210,The Beguiled,2017,-0.7534464886573018
10211,Nerve,2016,0.03501744274128893
10212,ClownTown,2016,-0.5404282318467085
10213,White House Down,2013,-0.12837858061571464
10225,Jungle Beat: The Movie,2020,1.0724005405923798
10226,Eurovision Song Contest: The Story of Fire Saga,2020,0.23808948161755966
10228,Max,2015,-0.041693217114665615
10229,Teen Beach 2,2015,0.995972410369107
10230,Transformers: Age of Extinction,2014,1.2712321428737565
10231,Despicable Me 2,2013,1.6253754805070344
10232,Man of Steel,2013,0.8684739286924127
10253,Ted 2,2015,-0.1696182774494556
10254,Scooby-Doo! WrestleMania Mystery,2014,0.6415312872564071
10256,Emperor,2013,-0.6625279613674376
10270,The Man from Toronto,2022,0.2253890663785856
10271,Cat Pack: A PAW Patrol Exclusive Event,2022,0.9727000071444423
10275,Hitman's Wife's Bodyguard,2021,-0.23552003442463076
10276,Cranston Academy: Monster Zone,2021,-0.6898514820659831
10280,Adventures in Babysitting,2016,0.19970863835603408
10282,The Human Centipede 3 (Final Sequence),2015,-2.052248537036195
10283,Polycarp,2015,0.9043266085724317
10306,Elvis,2022,0.6421377451563113
10308,9 Bullets,2022,-0.5126965039825148
10309,Rise,2022,1.3361108894725198
10310,I Won't Let You Go,2022,-0.4460442553358628
10313,Aquaslash,2020,-0.8440517214215861
10315,The Bad Batch,2017,-1.201091582398805
10316,You Get Me,2017,-0.36497773791021526
10317,Ice Age: Collision Course,2016,0.05474095199527576
10318,Independence Day: Resurgence,2016,-0.43240099255367803
10320,Creep,2014,0.14363234997639782
10337,Love & Gelato,2022,-0.5016739388769141
10338,Cars 3,2017,0.4592203680031179
10353,Jurassic World: Fallen Kingdom,2018,1.9112664116867484
10356,Going in Style,2017,-0.20384300380084702
10357,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,2016,1.1202520892020589
10360,The Haunting of Helena,2013,-0.2289728861471147
10361,Maniac,2013,-0.6718063248965911
10376,The Secret Life of Pets 2,2019,0.5959639801524663
10377,Child's Play,2019,-0.6694862654115876
10378,Under the Silver Lake,2019,-0.5171591255769
10380,Puss in Book: Trapped in an Epic Tale,2017,0.2236321215187814
10381,12 Feet Deep,2017,-0.9745130106488192
10383,Think Like a Man Too,2014,-0.3890825646409245
10384,World War Z,2013,0.7219229831413239
10398,The Long Dark Trail,2021,-0.6323583644456761
10399,You Should Have Left,2020,-0.4402880011721221
10401,Feel the Beat,2020,2.072343962582777
10402,Toy Story 4,2019,1.9706567761612195
10403,Dope,2015,-0.08951032899927958
10415,Luca,2021,0.4118176582217682
10416,Fatherhood,2021,0.5921724868239026
10418,False Positive,2021,-0.2962540244516751
10423,Minions,2015,1.652145307162675
10436,Abandoned,2022,0.00720540709946732
10438,Spiderhead,2022,-0.3054784565729982
10439,First Love,2022,-0.13870003219763374
10440,Cha Cha Real Smooth,2022,0.7569330193228343
10441,F9,2021,1.1255437729676163
10447,Miracles from Heaven,2016,0.18329095845996252
10448,Warcraft,2016,0.2930388302777081
10449,Clown,2016,-0.9096762534937142
10463,Lightyear,2022,0.20892543742027525
10464,The Princess,2022,0.5511859244402957
10465,Men,2022,-0.5665581492927211
10466,Collision,2022,-0.21049462908154154
10468,Sniper: Assassin's End,2020,-0.02324805681263939
10469,Pokémon Detective Pikachu,2019,0.602321065041783
10471,Animal Crackers,2018,0.4819819404150249
10472,Transformers: The Last Knight,2017,0.40367045160458803
10473,Kill Switch,2017,-1.3856044995930468
10474,Once Upon a Time in Venice,2017,-1.1998660279618067
10476,Me Before You,2016,0.7159029253213873
10477,Finding Dory,2016,1.7200919924744764
10478,Piper,2016,2.1806199590294884
10479,My Little Pony: Equestria Girls,2013,-0.009290618459038613
10498,Jerry & Marge Go Large,2022,0.7004016974945375
10499,American Badger,2021,-0.6157801834589828
10500,Return of the Tooth Fairy,2020,0.14883666811308682
10502,Bao,2018,1.3681193160839047
10503,Gotti,2018,-1.1329962396454862
10504,Set It Up,2018,0.3119513017221026
10505,Despicable Me 3,2017,1.3543710964242313
10507,Rough Night,2017,-0.8327526087962097
10508,All Eyez on Me,2017,-0.24580913063553883
10510,Personal Shopper,2016,-0.7972975188202169
10512,The Escort,2015,-0.15566386444378322
10514,Goodbye World,2013,-0.4067748756001429
10528,King Tweety,2022,0.26759152338507936
10529,Incredibles 2,2018,2.305673881971499
10530,Disobedience,2018,0.00430364975557479
10531,Upgrade,2018,0.13331563456313883
10532,Blood Father,2016,-0.6213815610467964
10533,Paterson,2016,-0.10377508570783067
10536,Vehicle 19,2013,0.2570513786643276
10537,Grounded: Making The Last of Us,2013,1.398704742051562
10549,Don't Make Me Go,2022,0.9609133566116943
10550,Men in Black: International,2019,-0.3073125328893669
10551,Tolkien,2019,-0.1647802123406651
10552,I Am Mother,2019,-0.3494408960354613
10553,Always Be My Maybe,2019,0.1503424203843799
10555,SuperFly,2018,-0.2574278672499258
10556,Dragonheart: Battle for the Heartfire,2017,-0.27961913389164206
10557,The Girl with All the Gifts,2017,-0.15046890782021077
10558,The Signal,2014,-0.7426177416801145
10559,The Signal,2014,-0.7468646289647234
10560,Epic,2013,0.03788126754320585
10574,Spirit Untamed,2021,0.05913470901174761
10575,The King of Staten Island,2020,0.6546027162724953
10577,Drunk Parents,2019,-1.255295638261368
10578,"My Teacher, My Obsession",2018,-0.6581986457251319
10580,The Last Survivors,2014,0.11441919790228278
10581,The Rover,2014,-0.5714778906186367
10599,Wish Dragon,2021,0.4293129055740169
10600,Queen of Spades,2021,0.1212473153502712
10601,Dinosaur Hotel,2021,-0.4550886453385786
10602,In the Heights,2021,0.06145198341637159
10604,Jurassic World,2015,2.7849405519362387
10605,The Boy Next Door,2015,-1.3280488902434544
10607,Blended,2014,0.003505232133936831
10628,All My Friends Hate Me,2022,-0.25583834167395786
10629,Beyond Infinity: Buzz and the Journey to Lightyear,2022,0.5065723406212731
10630,The Walk,2022,-0.31379920348984947
10631,My Fake Boyfriend,2022,0.025249329634517592
10633,Great White,2021,-1.1438455397345502
10634,Dream Horse,2021,-0.11309835046719685
10639,A Vigilante,2018,-0.3507442000328216
10641,Rip Tide,2017,-0.5231803668233155
10643,Careful What You Wish For,2016,-0.5307108260754269
10644,Skin Trade,2015,-0.6341782588110187
10645,Scooby-Doo! Moon Monster Madness,2015,1.475885961928156
10646,Age of Tomorrow,2014,-2.3776464007263085
10663,Jurassic World Dominion,2022,1.2861813167874188
10665,Fire Island,2022,0.48795516037952663
10667,Awake,2021,-0.693493202436938
10669,Awakening the Zodiac,2017,-0.6366123660536086
10670,Shimmer Lake,2017,8.926126980168814e-05
10672,The Conjuring 2,2016,0.586501165424304
10673,Inside Out,2015,1.927138305538915
10674,How to Train Your Dragon 2,2014,1.372079932396354
10687,Emily the Criminal,2022,0.5760742619461187
10689,Hustle,2022,1.3943145334589007
10690,Halftime,2022,0.7755358039657968
10691,211,2018,-1.086107357226761
10693,The Mummy,2017,-0.28696177050428484
10694,The Mummy,2017,-0.27528499562739117
10695,My Cousin Rachel,2017,-0.9010970148897387
10696,Don't Breathe,2016,0.11450380007285768
10697,100 Streets,2016,0.12410596468774018
10698,Begin Again,2014,0.11711617492744086
10699,Locke,2014,-0.23318695451677746
10700,The Iceman,2013,-0.45708835014739085
10713,V for Vengeance,2022,0.034156136993512
10714,Eraser: Reborn,2022,0.08127058112825658
10715,Marshall,2020,0.00717781543486562
10719,Hereditary,2018,0.13379414855387495
10720,Ocean's Eight,2018,0.3472144843432301
10721,The Man with the Iron Heart,2018,-0.3994649785964751
10724,The Little Hours,2017,-0.4613370959036434
10725,Faster Than Light: the Dream of Interstellar Flight,2017,-0.12065705903600205
10726,Never Back Down: No Surrender,2016,0.916237068886468
10728,Blackfish,2013,0.33406683011070115
10739,Shark Bait,2022,0.09498411509827731
10740,Dark Phoenix,2019,-0.31889997798079794
10741,Ma,2019,-0.7710171574020062
10742,Red Joan,2019,0.6039253987224671
10743,High Life,2019,-0.8573642623727662
10744,Kill 'em All,2017,-0.561369719709335
10745,The Way Way Back,2013,-0.07237924957708747
10746,V/H/S/2,2013,-0.6341388936753481
10766,Father of the Bride,2022,0.07985315054923701
10767,Gone Mom: The Disappearance of Jennifer Dulos,2021,1.0882039911611165
10771,The Debt Collector,2018,-0.8043016273777424
10772,The Cokeville Miracle,2015,0.7053707337215146
10773,The Fault in Our Stars,2014,0.737417795790539
10774,Edge of Tomorrow,2014,0.8499566175186917
10775,22 Jump Street,2014,0.32905955557921895
10776,After Earth,2013,-0.7211008538810104
10785,Jurassic Greatest Moments: Jurassic Park to Jurassic World,2022,0.0462261999315165
10790,The Candy Witch,2020,0.30113967956982646
10791,The Clovehitch Killer,2019,0.3124469663242072
10792,Robert Reborn,2019,-0.3878424512277212
10793,Avengement,2019,0.12774900592783422
10794,Hostiles,2018,-0.17158527042131888
10795,LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,2018,0.2645139524230923
10797,Aloha,2015,-0.9835816603307956
10798,Entourage,2015,-0.5469882107293734
10810,Watcher,2022,-0.403230201542497
10811,Frank and Penelope,2022,1.3067687520126716
10812,Unhuman,2022,-0.0922365574035548
10814,Hollywood Stargirl,2022,0.38697296610473597
10815,The Conjuring: The Devil Made Me Do It,2021,0.4320725031173418
10817,Joy Ride 3,2014,-0.3842991844218935
10834,Simulant,2023,3.81922404909541
10839,Captain Underpants: The First Epic Movie,2017,-0.40465508908209
10840,Stasis,2017,-1.5668597420879846
10841,The Recall,2017,-1.539367803492997
10842,Now You See Me 2,2016,0.31491593338632606
10843,Money Monster,2016,-0.3474356634896588
10853,South Park the Streaming Wars,2022,0.4537690932045853
10854,James Corden's Top Gun Training with Tom Cruise,2022,0.28408620324898404
10855,Justice Society: World War II,2021,1.278314584875019
10856,Super Monsters: Once Upon a Rhyme,2021,-0.05124591991387187
10857,Justice League Dark: Apokolips War,2020,2.230611477218887
10858,The Courier,2020,-0.6828217289892785
10859,Baywatch,2017,-0.3716173745602365
10860,Wonder Woman,2017,1.417608140388519
10887,Vanquish,2021,0.29453888435817754
10888,Body Brokers,2021,-0.11413898226464475
10889,American Wrestler: The Wizard,2021,1.0295912793691744
10890,Manou the Swift,2019,0.449997685939037
10892,I Kill Giants,2018,-0.46119741044488793
10893,Rings,2017,-1.1643284215954859
10894,Fist Fight,2017,-0.6177630579574647
10895,The Book of Esther,2013,0.21777257159176727
10896,The Kings of Summer,2013,-0.177715376285298
10903,Explorer: The Deepest Cave,2022,-0.059425240664463086
10905,Godzilla: King of the Monsters,2019,0.3164859198206134
10906,Rocketman,2019,0.32414808929606875
10907,Tag,2018,-0.21406080877560113
10908,The Exception,2018,-0.17913271435008704
10909,The Great Gatsby,2013,0.7218961259235099
10910,The Great Gatsby,2013,0.09718024303332307
10920,Lies My Sister Told Me,2022,0.6575724089038949
10922,100% Wolf,2020,-0.7308637925972892
10924,Debt Collectors,2020,0.26685445761573556
10925,Hot Girls Wanted,2015,-0.09922892263541033
10926,Maleficent,2014,1.3023583665831902
10928,Under the Skin,2014,-0.6773124931515477
10944,Trouble,2021,-0.33064673721838755
10945,The Little Prince(ss),2021,0.6832720338010992
10947,Lake Placid: Legacy,2018,-0.6925770148770359
10948,The Lost Viking,2018,0.526361792053461
10949,San Andreas,2015,0.22248436131724011
10950,Insidious: Chapter 3,2015,-0.36531961324260986
10951,Tomorrowland,2015,-0.2462195167823849
10966,Cruella,2021,0.8269916581219082
10967,Friends: The Reunion,2021,1.317196683539937
10969,Blue Miracle,2021,0.8417684116000129
10974,Hardcore Henry,2016,-0.48886521332156774
10975,The Do-Over,2016,-0.28540170141140686
10976,Last Knights,2015,-0.4571676328965958
10977,Tapped Out,2014,0.04634583433109468
10993,Top Gun: Maverick,2022,2.8091289595045748
10994,Interceptor,2022,0.28045784518908234
10996,The Bob's Burgers Movie,2022,-0.1284732192229549
11001,Game of Thrones: The Last Watch,2019,0.5840022881551563
11002,Ibiza,2018,-0.17355622700123585
11003,Black Butterfly,2017,0.47223378650501924
11004,War Machine,2017,-0.7021229601630772
11005,Alice Through the Looking Glass,2016,0.1061722182340911
11006,The Nice Guys,2016,-0.013165858674197062
11008,Hunt for the Wilderpeople,2016,0.2609933627247921
11017,Renfield,2023,0.5747049816188872
11020,Marvel Studios Assembled: The Making of Moon Knight,2022,1.027272155999387
11021,Murder Mystery,2019,-0.21929157803105453
11022,Future World,2018,-0.876015950843315
11023,Pirates of the Caribbean: Dead Men Tell No Tales,2017,1.03581588876285
11034,Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,2022,0.8817305153300853
11035,Sonic Drone Home,2022,0.4584575761222847
11036,Aladdin,2019,1.6976837632872597
11037,Aladdin,2019,0.7535202597746884
11040,Rim of the World,2019,0.4950944576754123
11041,The Poison Rose,2019,-1.541200103331041
11042,Assimilate,2019,0.29045650905268816
11043,Solo: A Star Wars Story,2018,0.2894401440344179
11044,Dirty Dancing,2017,-1.0134257538632137
11057,Brightburn,2019,-0.6330845252330622
11058,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,-0.25025133369548913
11060,The Hangover Part III,2013,0.057174357848825796
11068,Inheritance,2020,-0.025040170494567637
11070,Survive the Night,2020,0.07693303386189332
11072,X-Men: Days of Future Past,2014,1.5091874139750179
11073,The Babadook,2014,-0.4499421548197996
11084,A Quiet Place Part II,2021,0.5915679723957683
11086,A Madea Family Funeral,2019,-0.7240989923913386
11087,A Quiet Place,2018,0.6399598687709063
11088,The Jurassic Games,2018,-1.4829578440846252
11090,Poltergeist,2015,-1.0217504033415943
11091,Poltergeist,2015,-0.972906324772943
11093,Spy,2015,0.14864676115517872
11095,Woman in Gold,2015,0.09978373278074354
11096,Bad Country,2014,-0.1684739710962374
11105,The Valet,2022,1.2307664364501827
11106,Umma,2022,-1.0280272711114473
11107,Jackass 4.5,2022,0.676035774335529
11108,Torn Hearts,2022,0.12958573171447602
11109,Good Mourning,2022,-0.917767802309175
11111,Emergency,2022,-0.1915247779945523
11112,Songbird,2021,-0.6331611642213564
11113,Mortal Kombat Legends: Scorpion's Revenge,2020,1.6684887323955504
11114,Ride Along 2,2016,-0.402736162185631
11132,Last Seen Alive,2022,0.013739179240933944
11134,A Perfect Pairing,2022,0.3295838744355365
11136,Firebird,2022,-0.18000360520363934
11137,Body Cam,2020,-0.0873373116056755
11138,Time Trap,2017,0.18541721282359117
11139,Diary of a Wimpy Kid: The Long Haul,2017,-1.0800454973302591
11142,X-Men: Apocalypse,2016,0.5419192091394913
11143,Criminal,2016,-0.5622941410223393
11152,Chip 'n Dale: Rescue Rangers,2022,1.1882496608817417
11153,Panama,2022,-0.40385928882921784
11158,Black Water,2018,-0.9710482688029779
11159,Dark Crimes,2018,-1.5944737785832226
11160,Pope Francis: A Man of His Word,2018,-0.005922569344828765
11161,John Wick: Chapter 2,2017,0.3012196335312515
11162,King Arthur: Legend of the Sword,2017,-0.21050479350014592
11163,The Woman in Black 2: Angel of Death,2015,-1.1096917320561377
11164,Maggie,2015,-1.0860423488951008
11171,Vendetta,2022,0.04777811510958965
11173,Trial by Fire,2019,-0.29361075521397606
11174,Batman vs Teenage Mutant Ninja Turtles,2019,0.8832351934508611
11175,The Haunting of La Llorona,2019,-0.9705181480299849
11179,Cyborg X,2016,-0.7653151645554053
11186,John Wick: Chapter 3 - Parabellum,2019,0.6150710265173672
11187,Deadpool 2,2018,1.4967863005705329
11188,The Call,2013,-0.1604905451004529
11198,Proximity,2020,0.04819757578072867
11199,The Wrong Missy,2020,0.40068356737639055
11201,Cold Blood,2019,-1.086854958141593
11202,Area 51,2015,-1.4283014702789014
11203,Godzilla,2014,0.4171885630855826
11204,Godzilla,2014,0.1294107002599264
11217,I Am All Girls,2021,0.47881379723026324
11223,Mad Max: Fury Road,2015,0.8467181851581137
11237,Monstrous,2022,-0.7474179736712663
11239,Senior Year,2022,-0.4471152431246309
11240,Sneakerella,2022,0.30248101893416396
11242,Spiral: From the Book of Saw,2021,-0.6242073519402576
11244,Harry & Meghan: A Royal Romance,2018,0.4318292794049128
11245,Last Days in the Desert,2016,-0.22220674510605434
11247,Zoombies,2016,-0.7461960933997306
11248,The Trust,2016,-1.194835996452612
11249,I Am Wrath,2016,-0.9739501413173716
11250,Blackhat,2015,-0.9943253746215106
11251,Sleeping Beauty,2014,0.08985598091348068
11270,Father Stu,2022,0.02293470296533645
11271,Firestarter,2022,-0.8380639355039874
11272,Operation Mincemeat,2022,-0.44028033027001434
11275,A Nun's Curse,2020,0.08689947463786993
11276,A Monster Calls,2017,0.07404995771738832
11277,The Angry Birds Movie,2016,0.01900315452909948
11278,Neighbors 2: Sorority Rising,2016,-0.6594269875860153
11279,Bastille Day,2016,-0.5507618378233744
11281,Green Room,2016,-0.3435013687210049
11297,Infinity Pool,2023,-0.45657270238307557
11298,The Contractor,2022,-0.4607823036772678
11301,Our Father,2022,0.41387352220253526
11303,The Kissing Booth,2018,0.33412584394383193
11304,Alien: Covenant,2017,-0.25786045010088166
11305,The Wizard of Lies,2017,1.0023455427422636
11315,Deadpool: From Comics to Screen... to Screen,2016,-2.945871609752559
11332,Those Who Wish Me Dead,2021,-0.31216305055343485
11333,The Hustle,2019,-0.4646960654786072
11334,David and Goliath,2016,0.05608184684142148
11335,Rage,2014,-1.1401382359339942
11336,Palo Alto,2014,-0.6887307020573866
11337,Legends of Oz: Dorothy's Return,2014,-0.48564874083913573
11338,Star Trek Into Darkness,2013,0.8823973352632161
11340,Snitch,2013,-0.5803111801713436
11342,Spring Breakers,2013,-1.1419304639643886
11343,The Big Wedding,2013,-0.7118675066774581
11354,Porno,2020,0.0641011338481838
11355,The Legion,2020,-0.005174257236677388
11356,Playing It Cool,2015,-0.8018675643823625
11357,Neighbors,2014,-0.12481417612945489
11358,Chef,2014,-0.03724701863376667
11368,Here Today,2021,0.9145065677224247
11369,Mainstream,2021,-0.2269464014757773
11370,An Autumn Romance,2021,0.8948738736789945
11371,Ex Machina,2015,0.2318638692144765
11372,Pitch Perfect 2,2015,0.3021583666820673
11374,Cobain: Montage of Heck,2015,1.374616098914394
11388,Marmaduke,2022,-0.8945804991040736
11389,Along for the Ride,2022,0.27513675807512694
11391,Fatale,2021,-0.27745625806188257
11392,Locked Down,2021,-1.015599461758575
11394,Black and Blue,2020,-0.2547541381980497
11395,Like a Boss,2020,-0.5317819569335229
11396,The Rhythm Section,2020,-0.9642367773302409
11398,Pelé: Birth of a Legend,2016,0.04655724876556061
11410,Doctor Strange in the Multiverse of Madness,2022,1.4941619951887684
11411,The Drover's Wife: The Legend of Molly Johnson,2022,0.40376978207228764
11413,Blue Story,2020,-0.00033061153202612603
11415,Ouija House,2018,-0.04829037950764542
11416,Max 2: White House Hero,2017,0.5721825295705016
11417,Road Wars,2015,-0.40975492365355115
11430,Maggie Simpson in The Force Awakens from Its Nap,2021,0.8190117449763366
11431,47 Hours to Live,2019,-0.2092666003338412
11432,Overboard,2018,-0.1888608240914093
11433,Anon,2018,-0.45335237534148676
11434,The Con Is On,2018,-1.813567664680028
11435,Incoming,2018,-0.8499059184888453
11436,Bad Samaritan,2018,-0.2877495561892943
11437,Get Out,2017,0.6180096699968438
11438,A Dog's Purpose,2017,0.5322045268389385
11440,The Circle,2017,-0.9574431736571887
11441,The Zookeeper's Wife,2017,0.09398804047663784
11449,Constantine: The House of Mystery,2022,0.7910187622709505
11450,Spider-Man: All Roads Lead to No Way Home,2022,0.5065723406212731
11451,The Janes,2022,-0.4860457288198252
11452,The Intruder,2019,-0.6202539259083423
11453,The Last Summer,2019,-0.18625901286619295
11454,The Convent,2019,-0.16558092622515475
11459,Snatched,2017,-0.9788046389927432
11460,Lego Scooby-Doo!: Haunted Hollywood,2016,1.1424029494880392
11470,Montana Story,2022,-0.05399665325277869
11471,"Extremely Wicked, Shockingly Evil and Vile",2019,0.4388118694475245
11472,Long Shot,2019,-0.25723973757285534
11486,Run Hide Fight,2021,0.12934567268885333
11487,The Lodge,2020,-0.6862971698446656
11489,The Half of It,2020,0.6722368418845134
11490,The Upside,2019,0.09529335897027558
11491,Prospect,2019,-0.18871500079864154
11492,Stan & Ollie,2019,-0.129812110558589
11493,Tremors: A Cold Day in Hell,2018,0.24560456622110954
11494,Avengers Grimm: Time Wars,2018,-0.07586989700484226
11495,Darc,2018,-0.06879131803787203
11497,Fading Gigolo,2014,-0.8560354856288768
11498,Evil Dead,2013,-0.2749174345569028
11499,42,2013,0.062486295557901084
11500,Dead Man Down,2013,-0.653472103317908
11517,Tom Clancy's Without Remorse,2021,0.708981049133377
11518,Separation,2021,-0.2909656946143273
11519,22 vs. Earth,2021,0.4185064013806732
11520,The Mitchells vs. the Machines,2021,0.48763070004127856
11521,The Virtuoso,2021,0.03623943281770217
11522,Four Good Days,2021,-0.2924511814790798
11523,Things Heard & Seen,2021,-0.15287401219778027
11525,Dangerous Lies,2020,0.2213916079830822
11526,Unfriended,2015,-0.910398763690702
11529,The Killing,2013,0.3282018028630118
11541,Corrective Measures,2022,-0.6629258598245177
11542,Fortress: Sniper's Eye,2022,-0.36171503777531366
11543,The Aviary,2022,-0.5849078579770157
11544,Crush,2022,1.2307664364501827
11549,Wrath of Man,2021,0.3873065366551497
11550,Twist,2021,-0.7467902608718562
11552,Land,2021,-0.2899368758934494
11554,Daphne & Velma,2018,0.2808806586621211
11572,Downton Abbey: A New Era,2022,0.06684400945269847
11573,After Yang,2022,-0.5205328595767943
11576,The Week Of,2018,-0.8169897260028998
11577,How to Be a Latin Lover,2017,-0.0668159973860426
11579,Captain America: Civil War,2016,2.1822630285992832
11581,Mother's Day,2016,-0.657179687515433
11601,80 for Brady,2023,-0.06551119286739832
11603,Silverton Siege,2022,0.6198581440264942
11604,The Mystery of Marilyn Monroe: The Unheard Tapes,2022,0.13544007105647435
11605,The Survivor,2022,0.7461422782400224
11609,The Shack,2017,0.2790848926806352
11610,Stephanie,2017,1.267336115478042
11612,Welcome to the Jungle,2013,-1.2446643502617598
11631,Cage Dive,2017,0.04279455062964299
